city,district,date,city_detainees,district_detainees,district_en,location,lat,lon,city_lon,city_lat,city_en
Саратов,Отдел полиции № 1 в составе УМВД по городу Саратову (Волжский район),2022-02-24,30,22,Police Department No. 1 as part of the Ministry of Internal Affairs in the city of Saratov (Volzhsky district),"Отдел полиции № 1 в составе УМВД по городу Саратову (Волжский район), Саратов",51.52664,46.03682,46.01541,51.54618,Saratov
Саратов,Отдел полиции № 3 в составе УМВД по городу Саратову (Кировский район),2022-02-24,30,2,Police Department No. 3 as part of the Ministry of Internal Affairs in the city of Saratov (Kirovsky district),"Отдел полиции № 3 в составе УМВД по городу Саратову (Кировский район), Саратов",51.54118,45.99781,46.01541,51.54618,Saratov
Саратов,Отдел полиции № 6 в составе УМВД по городу Саратову (Фрунзенский район),2022-02-24,30,2,Department of Police No. 6 as part of the Ministry of Internal Affairs in the city of Saratov (Frunzensky district),"Отдел полиции № 6 в составе УМВД по городу Саратову (Фрунзенский район), Саратов",51.54118,45.99781,46.01541,51.54618,Saratov
Саратов,"Задержаны, но пока неизвестно, в каких отделах находятся: 7",2022-02-24,30,7,NA,NA,NA,NA,46.01541,51.54618,Saratov
Нижний Новгород,Отдел полиции № 5 УМВД по Нижнему Новгороду,2022-02-24,29,15,Police Department No. 5 Ministry of Internal Affairs on Nizhny Novgorod,"Отдел полиции № 5 УМВД по Нижнему Новгороду, Нижний Новгород",56.33012,43.99134,44.00588,56.32687,Nizhny Novgorod
Нижний Новгород,Отдел полиции № 2 УМВД по Нижнему Новгороду,2022-02-24,29,10,Police Department No. 2 of the Ministry of Internal Affairs for Nizhny Novgorod,"Отдел полиции № 2 УМВД по Нижнему Новгороду, Нижний Новгород",56.3227,43.95205,44.00588,56.32687,Nizhny Novgorod
Нижний Новгород,Отдел полиции № 1 УМВД по Нижнему Новгороду,2022-02-24,29,1,Police Department No. 1 Ministry of Internal Affairs on Nizhny Novgorod,"Отдел полиции № 1 УМВД по Нижнему Новгороду, Нижний Новгород",56.23374,43.85312,44.00588,56.32687,Nizhny Novgorod
Нижний Новгород,Отдел полиции № 7 УМВД по Нижнему Новгороду,2022-02-24,29,2,Police Department No. 7 Ministry of Internal Affairs for Nizhny Novgorod,"Отдел полиции № 7 УМВД по Нижнему Новгороду, Нижний Новгород",56.29392,44.0323,44.00588,56.32687,Nizhny Novgorod
Нижний Новгород,"Задержаны, но пока неизвестно, в каких отделах находятся: 4",2022-02-24,29,4,NA,NA,NA,NA,44.00588,56.32687,Nizhny Novgorod
Воронеж,Отдел полиции № 6 УМВД по городу Воронежу (Центральный район),2022-02-24,22,17,Police Department No. 6 Ministry of Internal Affairs in the city of Voronezh (Central District),"Отдел полиции № 6 УМВД по городу Воронежу (Центральный район), Воронеж",51.6737,39.20625,39.19193,51.66835,Voronezh
Воронеж,Отдел полиции № 8 УМВД России по городу Воронежу (Ленинский район),2022-02-24,22,3,Police Department No. 8 Ministry of Internal Affairs of Russia in the city of Voronezh (Leninsky district),"Отдел полиции № 8 УМВД России по городу Воронежу (Ленинский район), Воронеж",51.63583,39.23407,39.19193,51.66835,Voronezh
Воронеж,"Задержаны, но пока неизвестно, в каких отделах находятся: 9",2022-02-24,22,9,NA,NA,NA,NA,39.19193,51.66835,Voronezh
Калининград,Отдел МВД России по Ленинградскому району города Калининграда,2022-02-24,21,5,Department of the Ministry of Internal Affairs of Russia in the Leningrad District of the city of Kaliningrad,"Отдел МВД России по Ленинградскому району города Калининграда, Калининград",54.71845,20.50632,20.45221,54.71043,Kaliningrad
Калининград,Отдел полиции № 3 УМВД по городу Калининграду,2022-02-24,21,10,Police Department No. 3 Ministry of Internal Affairs in the city of Kaliningrad,"Отдел полиции № 3 УМВД по городу Калининграду, Калининград",55.76997,37.61325,20.45221,54.71043,Kaliningrad
Калининград,Отдел полиции № 2 УМВД по городу Калининграду,2022-02-24,21,6,Police Department No. 2 Ministry of Internal Affairs in the city of Kaliningrad,"Отдел полиции № 2 УМВД по городу Калининграду, Калининград",55.76997,37.61325,20.45221,54.71043,Kaliningrad
Калининград,"Задержаны, но пока неизвестно, в каких отделах находятся: 9",2022-02-24,21,9,NA,NA,NA,NA,20.45221,54.71043,Kaliningrad
Казань,Отдел полиции № 16 «Япеева» УМВД по г. Казани,2022-02-24,18,9,"Police Department No. 16 ""Yapeeyev"" Ministry of Internal Affairs for the city of Kazan",Отдел полиции № 16 «Япеева» УМВД по г. Казани,55.79825,49.11597,49.12333,55.78789,Kazan
Казань,Отдел полиции № 2 «Вишневский» УМВД по г. Казани,2022-02-24,18,7,"Police Department No. 2 ""Vishnevsky"" Ministry of Internal Affairs for the city of Kazan",Отдел полиции № 2 «Вишневский» УМВД по г. Казани,55.7821,49.15589,49.12333,55.78789,Kazan
Казань,"Задержаны, но пока неизвестно, в каких отделах находятся: 2",2022-02-24,18,2,NA,NA,NA,NA,49.12333,55.78789,Kazan
Волгоград,Отдел полиции № 4 УМВД по г. Волгограду,2022-02-24,13,7,Police Department No. 4 UMVD in Volgograd,Отдел полиции № 4 УМВД по г. Волгограду,48.71067,44.49359,44.5133,48.70805,Volgograd
Волгоград,"Задержаны, но пока неизвестно, в каких отделах находятся: 8",2022-02-24,13,8,NA,NA,NA,NA,44.5133,48.70805,Volgograd
Тюмень,Отдел полиции № 4 УМВД по г. Тюмени,2022-02-24,12,10,Police Department No. 4 UMVD in Tyumen,Отдел полиции № 4 УМВД по г. Тюмени,57.14975,65.56628,65.56186,57.15534,Tyumen
Тюмень,"Задержаны, но пока неизвестно, в каких отделах находятся: 5",2022-02-24,12,5,NA,NA,NA,NA,65.56186,57.15534,Tyumen
Уфа,Отдел полиции № 6 (Октябрьский район),2022-02-24,12,1,Police Department No. 6 (October District),"Отдел полиции № 6 (Октябрьский район), Уфа",54.75124,56.0281,55.95786,54.73479,Ufa
